image,prompt,method,mode,base_reward,top1_importance,mean_abs_importance,n_superpixels,deletion_auc,deletion_auc_random,insertion_auc,insertion_auc_random
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/6d1e9865-3613-4a4e-8c4b-79855661e193.jpg,"The image captures a romantic scene featuring a couple in a passionate embrace. The woman, with auburn hair and fair skin, is reclining on a lavish cream-colored chaise lounge with intricate gilded details. She is wearing a flowing green gown that cascades around her, with shades of blue shimmering within the fabric. Her expression is serene, her left arm raised and fingers gently splayed, conveying a sense of surrender or quiet anticipation.

The man is positioned behind her, partially undressed with an open white shirt, revealing his bare chest. He is leaning over her, his dark hair neatly styled, his gaze intense and focused on her neck, as if about to kiss her. His hand rests protectively on her hip, suggesting intimacy and desire.

The setting is opulent, hinted at by the luxurious furniture and the scattered red roses around them. The lighting is warm and dramatic, casting shadows and highlighting the contours of their bodies and the details of their clothing. The background is blurred, drawing the viewer's attention to the central figures and the unfolding drama between them.",occlusion,blur,9.1381,2.9512,0.7733,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/6d1e9865-3613-4a4e-8c4b-79855661e193.jpg,"The image captures a romantic scene featuring a couple in a passionate embrace. The woman, with auburn hair and fair skin, is reclining on a lavish cream-colored chaise lounge with intricate gilded details. She is wearing a flowing green gown that cascades around her, with shades of blue shimmering within the fabric. Her expression is serene, her left arm raised and fingers gently splayed, conveying a sense of surrender or quiet anticipation.

The man is positioned behind her, partially undressed with an open white shirt, revealing his bare chest. He is leaning over her, his dark hair neatly styled, his gaze intense and focused on her neck, as if about to kiss her. His hand rests protectively on her hip, suggesting intimacy and desire.

The setting is opulent, hinted at by the luxurious furniture and the scattered red roses around them. The lighting is warm and dramatic, casting shadows and highlighting the contours of their bodies and the details of their clothing. The background is blurred, drawing the viewer's attention to the central figures and the unfolding drama between them.",occlusion,black,9.1381,6.3536,1.6805,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/601dfdf2-f160-422a-b173-33215453ad23.jpg,"Woman meditates on a dock over water, reflection visible.",occlusion,gray,4.3605,1.7173,0.3664,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/601dfdf2-f160-422a-b173-33215453ad23.jpg,"Woman meditates on a dock over water, reflection visible.",occlusion,mean,4.3605,7.3589,1.126,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/601dfdf2-f160-422a-b173-33215453ad23.jpg,"Woman meditates on a dock over water, reflection visible.",occlusion,blur,4.3605,4.9449,1.048,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/601dfdf2-f160-422a-b173-33215453ad23.jpg,"Woman meditates on a dock over water, reflection visible.",occlusion,black,4.3605,11.2304,1.7251,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/92c51da3-3468-4acc-827a-c72d53cd3356.jpg,"Black bird perches on branch over water, looking left.",occlusion,gray,8.1566,3.9743,0.5984,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/92c51da3-3468-4acc-827a-c72d53cd3356.jpg,"Black bird perches on branch over water, looking left.",occlusion,mean,8.1566,18.4137,2.3744,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/92c51da3-3468-4acc-827a-c72d53cd3356.jpg,"Black bird perches on branch over water, looking left.",occlusion,blur,8.1566,7.9577,1.0993,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/92c51da3-3468-4acc-827a-c72d53cd3356.jpg,"Black bird perches on branch over water, looking left.",occlusion,black,8.1566,18.4159,2.4461,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/023667bc-d0e3-4a5c-a4db-e33fda4961c9.jpg,Black Converse sneakers sit on a rocky beach by the water.,occlusion,gray,11.9514,4.583,0.87,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/023667bc-d0e3-4a5c-a4db-e33fda4961c9.jpg,Black Converse sneakers sit on a rocky beach by the water.,occlusion,mean,11.9514,22.21,3.8989,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/023667bc-d0e3-4a5c-a4db-e33fda4961c9.jpg,Black Converse sneakers sit on a rocky beach by the water.,occlusion,blur,11.9514,12.6814,2.3555,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/023667bc-d0e3-4a5c-a4db-e33fda4961c9.jpg,Black Converse sneakers sit on a rocky beach by the water.,occlusion,black,11.9514,22.2196,4.0801,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/f266ed95-e432-420b-9bf9-aaed165aa86a.jpg,Neon palm tree and geometric shapes illuminate a dark space.,occlusion,gray,8.5153,3.6821,0.7654,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/f266ed95-e432-420b-9bf9-aaed165aa86a.jpg,Neon palm tree and geometric shapes illuminate a dark space.,occlusion,mean,8.5153,18.7823,3.7994,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/f266ed95-e432-420b-9bf9-aaed165aa86a.jpg,Neon palm tree and geometric shapes illuminate a dark space.,occlusion,blur,8.5153,6.5786,1.3602,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/f266ed95-e432-420b-9bf9-aaed165aa86a.jpg,Neon palm tree and geometric shapes illuminate a dark space.,occlusion,black,8.5153,18.7659,3.774,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/14d6bb54-250d-4fb3-b52e-910163a2e0c2.jpg,"The image is a stylized illustration of a woman walking her dog. The overall color palette is predominantly blue and green, giving it a fresh, airy feel. The woman is depicted in motion, with her arm extended, holding a leash connected to a small, dark-colored dog that appears to be trotting eagerly.

She is wearing a red top, a green skirt with a geometric pattern, blue knee socks, and red shoes. Her hair is light brown and falls down her back.

To the right of the woman is a tall, stylized door with the number ""1520"" above it. The door is light blue with darker blue trim. The background features blue and white horizontal stripes, suggesting a building or sky.

Large green leaves are scattered throughout the foreground and background, adding a sense of nature and depth to the illustration. The artistic style is simple, with soft textures.",occlusion,gray,7.6433,1.0065,0.2902,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/14d6bb54-250d-4fb3-b52e-910163a2e0c2.jpg,"The image is a stylized illustration of a woman walking her dog. The overall color palette is predominantly blue and green, giving it a fresh, airy feel. The woman is depicted in motion, with her arm extended, holding a leash connected to a small, dark-colored dog that appears to be trotting eagerly.

She is wearing a red top, a green skirt with a geometric pattern, blue knee socks, and red shoes. Her hair is light brown and falls down her back.

To the right of the woman is a tall, stylized door with the number ""1520"" above it. The door is light blue with darker blue trim. The background features blue and white horizontal stripes, suggesting a building or sky.

Large green leaves are scattered throughout the foreground and background, adding a sense of nature and depth to the illustration. The artistic style is simple, with soft textures.",occlusion,mean,7.6433,4.2817,0.5225,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/14d6bb54-250d-4fb3-b52e-910163a2e0c2.jpg,"The image is a stylized illustration of a woman walking her dog. The overall color palette is predominantly blue and green, giving it a fresh, airy feel. The woman is depicted in motion, with her arm extended, holding a leash connected to a small, dark-colored dog that appears to be trotting eagerly.

She is wearing a red top, a green skirt with a geometric pattern, blue knee socks, and red shoes. Her hair is light brown and falls down her back.

To the right of the woman is a tall, stylized door with the number ""1520"" above it. The door is light blue with darker blue trim. The background features blue and white horizontal stripes, suggesting a building or sky.

Large green leaves are scattered throughout the foreground and background, adding a sense of nature and depth to the illustration. The artistic style is simple, with soft textures.",occlusion,blur,7.6433,3.7451,0.5563,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/14d6bb54-250d-4fb3-b52e-910163a2e0c2.jpg,"The image is a stylized illustration of a woman walking her dog. The overall color palette is predominantly blue and green, giving it a fresh, airy feel. The woman is depicted in motion, with her arm extended, holding a leash connected to a small, dark-colored dog that appears to be trotting eagerly.

She is wearing a red top, a green skirt with a geometric pattern, blue knee socks, and red shoes. Her hair is light brown and falls down her back.

To the right of the woman is a tall, stylized door with the number ""1520"" above it. The door is light blue with darker blue trim. The background features blue and white horizontal stripes, suggesting a building or sky.

Large green leaves are scattered throughout the foreground and background, adding a sense of nature and depth to the illustration. The artistic style is simple, with soft textures.",occlusion,black,7.6433,5.3875,0.6849,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/4ebe4ec3-a838-4880-9b75-18dac8979ceb.jpg,"Snowy forest filled with tall, thin trees.",occlusion,gray,12.3307,3.6617,3.6617,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/4ebe4ec3-a838-4880-9b75-18dac8979ceb.jpg,"Snowy forest filled with tall, thin trees.",occlusion,mean,12.3307,22.5793,22.5793,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/4ebe4ec3-a838-4880-9b75-18dac8979ceb.jpg,"Snowy forest filled with tall, thin trees.",occlusion,blur,12.3307,20.4344,20.4344,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/4ebe4ec3-a838-4880-9b75-18dac8979ceb.jpg,"Snowy forest filled with tall, thin trees.",occlusion,black,12.3307,22.5388,22.5388,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/25e406d3-f458-48c1-a0f4-67864a0bbc93.jpg,"Newlyweds embrace beside a pool, lush foliage behind.",occlusion,gray,10.3956,3.7803,1.4276,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/25e406d3-f458-48c1-a0f4-67864a0bbc93.jpg,"Newlyweds embrace beside a pool, lush foliage behind.",occlusion,mean,10.3956,7.5055,3.7292,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/25e406d3-f458-48c1-a0f4-67864a0bbc93.jpg,"Newlyweds embrace beside a pool, lush foliage behind.",occlusion,blur,10.3956,6.0071,2.5691,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/25e406d3-f458-48c1-a0f4-67864a0bbc93.jpg,"Newlyweds embrace beside a pool, lush foliage behind.",occlusion,black,10.3956,7.279,3.5616,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7f1e1680-1859-4233-951c-d940443cae0f.jpg,"The painting depicts a detailed watercolor scene featuring a cluster of possible strawberries surrounded by green leaves. The strawberries are rendered in various shades of red, purple, and yellow, while the leaves display hues of green and blue. The painting is placed on a white sheet of paper, which itself rests on a dark brown wooden table. On the left side of the painting, there are four brushes with black handles and gold caps, along with four tubes containing red, green, black, and white paint respectively. Above the painting, three additional tubes of black, purple, and green paint can be seen. On the right side of the image, there is a palette showing a range of colors from green to yellow, red, purple, blue, and pink. On this palette, there is also a photograph of a strawberry painting serving as a reference for the artist.",occlusion,gray,10.2316,5.1822,5.1822,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7f1e1680-1859-4233-951c-d940443cae0f.jpg,"The painting depicts a detailed watercolor scene featuring a cluster of possible strawberries surrounded by green leaves. The strawberries are rendered in various shades of red, purple, and yellow, while the leaves display hues of green and blue. The painting is placed on a white sheet of paper, which itself rests on a dark brown wooden table. On the left side of the painting, there are four brushes with black handles and gold caps, along with four tubes containing red, green, black, and white paint respectively. Above the painting, three additional tubes of black, purple, and green paint can be seen. On the right side of the image, there is a palette showing a range of colors from green to yellow, red, purple, blue, and pink. On this palette, there is also a photograph of a strawberry painting serving as a reference for the artist.",occlusion,mean,10.2316,20.4785,20.4785,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7f1e1680-1859-4233-951c-d940443cae0f.jpg,"The painting depicts a detailed watercolor scene featuring a cluster of possible strawberries surrounded by green leaves. The strawberries are rendered in various shades of red, purple, and yellow, while the leaves display hues of green and blue. The painting is placed on a white sheet of paper, which itself rests on a dark brown wooden table. On the left side of the painting, there are four brushes with black handles and gold caps, along with four tubes containing red, green, black, and white paint respectively. Above the painting, three additional tubes of black, purple, and green paint can be seen. On the right side of the image, there is a palette showing a range of colors from green to yellow, red, purple, blue, and pink. On this palette, there is also a photograph of a strawberry painting serving as a reference for the artist.",occlusion,blur,10.2316,11.0253,11.0253,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7f1e1680-1859-4233-951c-d940443cae0f.jpg,"The painting depicts a detailed watercolor scene featuring a cluster of possible strawberries surrounded by green leaves. The strawberries are rendered in various shades of red, purple, and yellow, while the leaves display hues of green and blue. The painting is placed on a white sheet of paper, which itself rests on a dark brown wooden table. On the left side of the painting, there are four brushes with black handles and gold caps, along with four tubes containing red, green, black, and white paint respectively. Above the painting, three additional tubes of black, purple, and green paint can be seen. On the right side of the image, there is a palette showing a range of colors from green to yellow, red, purple, blue, and pink. On this palette, there is also a photograph of a strawberry painting serving as a reference for the artist.",occlusion,black,10.2316,20.5106,20.5106,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9f4bb4c7-9ff4-488a-982f-9772cd7a4072.jpg,"The image captures a stunning fireworks display over a body of water at night. The sky is a deep, saturated purple, against which the fireworks burst in a brilliant display of white and pink. The fireworks appear to be of a ""palm"" type, with numerous trails extending outwards and downwards.

In the foreground, the water acts as a mirror, perfectly reflecting the fireworks and creating a symmetrical composition. The reflection is slightly blurred, adding to the ethereal quality of the scene. A bright blue, illuminated flower-shaped object floats on the surface of the water, adding an element of artifice and contrasting with the natural beauty of the fireworks. 

Along the horizon, a line of trees and buildings are illuminated with purple and pink lights, adding depth and context to the scene. To the left, an architectural structure with traditional Chinese-style roofing is faintly visible. The overall effect is one of celebration and wonder, with the combination of natural and artificial elements creating a captivating visual experience.",occlusion,gray,7.8562,2.9791,1.5021,2,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9f4bb4c7-9ff4-488a-982f-9772cd7a4072.jpg,"The image captures a stunning fireworks display over a body of water at night. The sky is a deep, saturated purple, against which the fireworks burst in a brilliant display of white and pink. The fireworks appear to be of a ""palm"" type, with numerous trails extending outwards and downwards.

In the foreground, the water acts as a mirror, perfectly reflecting the fireworks and creating a symmetrical composition. The reflection is slightly blurred, adding to the ethereal quality of the scene. A bright blue, illuminated flower-shaped object floats on the surface of the water, adding an element of artifice and contrasting with the natural beauty of the fireworks. 

Along the horizon, a line of trees and buildings are illuminated with purple and pink lights, adding depth and context to the scene. To the left, an architectural structure with traditional Chinese-style roofing is faintly visible. The overall effect is one of celebration and wonder, with the combination of natural and artificial elements creating a captivating visual experience.",occlusion,mean,7.8562,18.1178,9.0772,2,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9f4bb4c7-9ff4-488a-982f-9772cd7a4072.jpg,"The image captures a stunning fireworks display over a body of water at night. The sky is a deep, saturated purple, against which the fireworks burst in a brilliant display of white and pink. The fireworks appear to be of a ""palm"" type, with numerous trails extending outwards and downwards.

In the foreground, the water acts as a mirror, perfectly reflecting the fireworks and creating a symmetrical composition. The reflection is slightly blurred, adding to the ethereal quality of the scene. A bright blue, illuminated flower-shaped object floats on the surface of the water, adding an element of artifice and contrasting with the natural beauty of the fireworks. 

Along the horizon, a line of trees and buildings are illuminated with purple and pink lights, adding depth and context to the scene. To the left, an architectural structure with traditional Chinese-style roofing is faintly visible. The overall effect is one of celebration and wonder, with the combination of natural and artificial elements creating a captivating visual experience.",occlusion,blur,7.8562,14.4215,7.2313,2,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9f4bb4c7-9ff4-488a-982f-9772cd7a4072.jpg,"The image captures a stunning fireworks display over a body of water at night. The sky is a deep, saturated purple, against which the fireworks burst in a brilliant display of white and pink. The fireworks appear to be of a ""palm"" type, with numerous trails extending outwards and downwards.

In the foreground, the water acts as a mirror, perfectly reflecting the fireworks and creating a symmetrical composition. The reflection is slightly blurred, adding to the ethereal quality of the scene. A bright blue, illuminated flower-shaped object floats on the surface of the water, adding an element of artifice and contrasting with the natural beauty of the fireworks. 

Along the horizon, a line of trees and buildings are illuminated with purple and pink lights, adding depth and context to the scene. To the left, an architectural structure with traditional Chinese-style roofing is faintly visible. The overall effect is one of celebration and wonder, with the combination of natural and artificial elements creating a captivating visual experience.",occlusion,black,7.8562,18.0988,9.0791,2,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1a42e12b-dd5f-46b7-ad3f-8e24cac7d3ba.jpg,Black Converse sneakers sit on a rocky beach by the water.,occlusion,gray,10.2988,3.6151,0.9217,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1a42e12b-dd5f-46b7-ad3f-8e24cac7d3ba.jpg,Black Converse sneakers sit on a rocky beach by the water.,occlusion,mean,10.2988,20.4926,5.2221,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1a42e12b-dd5f-46b7-ad3f-8e24cac7d3ba.jpg,Black Converse sneakers sit on a rocky beach by the water.,occlusion,blur,10.2988,19.5868,5.0657,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1a42e12b-dd5f-46b7-ad3f-8e24cac7d3ba.jpg,Black Converse sneakers sit on a rocky beach by the water.,occlusion,black,10.2988,20.5109,5.719,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/3a64ad19-96e8-41df-b88d-18059d40d2d9.jpg,"This is a detailed portrait painting of a young woman from the 17th or 18th century, with a completely black background. The pale-skinned woman has short, curly red hair adorned with a white bow. She has striking blue eyes and a smiling face. She wears a complex blue gown embellished with intricate golden and silver patterns. A white shawl covers her shoulders, and she has a white cravat around her neck. The bodice of her dress features stripes in gold and blue, while the skirt itself is blue and decorated with gold accents. She is wearing a pearl necklace and large, dangling pearl earrings. Her hands are clasped together over her chest, and in her right hand, she holds a white feather. The overall composition and her attire suggest that this may be a formal portrait, possibly of a royal figure.",occlusion,gray,4.046,1.3574,0.7331,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/3a64ad19-96e8-41df-b88d-18059d40d2d9.jpg,"This is a detailed portrait painting of a young woman from the 17th or 18th century, with a completely black background. The pale-skinned woman has short, curly red hair adorned with a white bow. She has striking blue eyes and a smiling face. She wears a complex blue gown embellished with intricate golden and silver patterns. A white shawl covers her shoulders, and she has a white cravat around her neck. The bodice of her dress features stripes in gold and blue, while the skirt itself is blue and decorated with gold accents. She is wearing a pearl necklace and large, dangling pearl earrings. Her hands are clasped together over her chest, and in her right hand, she holds a white feather. The overall composition and her attire suggest that this may be a formal portrait, possibly of a royal figure.",occlusion,mean,4.046,5.718,3.2757,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/3a64ad19-96e8-41df-b88d-18059d40d2d9.jpg,"This is a detailed portrait painting of a young woman from the 17th or 18th century, with a completely black background. The pale-skinned woman has short, curly red hair adorned with a white bow. She has striking blue eyes and a smiling face. She wears a complex blue gown embellished with intricate golden and silver patterns. A white shawl covers her shoulders, and she has a white cravat around her neck. The bodice of her dress features stripes in gold and blue, while the skirt itself is blue and decorated with gold accents. She is wearing a pearl necklace and large, dangling pearl earrings. Her hands are clasped together over her chest, and in her right hand, she holds a white feather. The overall composition and her attire suggest that this may be a formal portrait, possibly of a royal figure.",occlusion,blur,4.046,3.4919,2.0284,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/3a64ad19-96e8-41df-b88d-18059d40d2d9.jpg,"This is a detailed portrait painting of a young woman from the 17th or 18th century, with a completely black background. The pale-skinned woman has short, curly red hair adorned with a white bow. She has striking blue eyes and a smiling face. She wears a complex blue gown embellished with intricate golden and silver patterns. A white shawl covers her shoulders, and she has a white cravat around her neck. The bodice of her dress features stripes in gold and blue, while the skirt itself is blue and decorated with gold accents. She is wearing a pearl necklace and large, dangling pearl earrings. Her hands are clasped together over her chest, and in her right hand, she holds a white feather. The overall composition and her attire suggest that this may be a formal portrait, possibly of a royal figure.",occlusion,black,4.046,8.0919,4.5336,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ebc78d2e-a2cd-49fc-a323-c29cb12687b5.jpg,"Sweaty, muscular woman in sports bra stands in gym, hands on hips.",occlusion,gray,15.7044,3.0031,0.8753,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ebc78d2e-a2cd-49fc-a323-c29cb12687b5.jpg,"Sweaty, muscular woman in sports bra stands in gym, hands on hips.",occlusion,mean,15.7044,7.932,3.1378,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ebc78d2e-a2cd-49fc-a323-c29cb12687b5.jpg,"Sweaty, muscular woman in sports bra stands in gym, hands on hips.",occlusion,blur,15.7044,6.0668,1.9193,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ebc78d2e-a2cd-49fc-a323-c29cb12687b5.jpg,"Sweaty, muscular woman in sports bra stands in gym, hands on hips.",occlusion,black,15.7044,7.0403,2.3717,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b0f5e1c4-c801-4860-b301-0474e9f45f72.jpg,"In this photo, a woman has her back to the camera and is performing a yoga pose on a gray brick floor. She is wearing a black, short-sleeved lace top and brown ballet flats. Her legs are stretched straight up with her ankles crossed, and her arms are also extended upwards, with her hands placed on her knees. Her brown hair is tied in a ponytail. The background features a geometric, angular wall composed of various shapes including triangles and rectangles, in shades of gray and white. A gray-framed window can be seen in the upper right corner of the image. The overall scene suggests an indoor setting, possibly a studio or modern architecture.",occlusion,gray,6.8907,1.0661,0.2076,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b0f5e1c4-c801-4860-b301-0474e9f45f72.jpg,"In this photo, a woman has her back to the camera and is performing a yoga pose on a gray brick floor. She is wearing a black, short-sleeved lace top and brown ballet flats. Her legs are stretched straight up with her ankles crossed, and her arms are also extended upwards, with her hands placed on her knees. Her brown hair is tied in a ponytail. The background features a geometric, angular wall composed of various shapes including triangles and rectangles, in shades of gray and white. A gray-framed window can be seen in the upper right corner of the image. The overall scene suggests an indoor setting, possibly a studio or modern architecture.",occlusion,mean,6.8907,12.3634,2.2147,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b0f5e1c4-c801-4860-b301-0474e9f45f72.jpg,"In this photo, a woman has her back to the camera and is performing a yoga pose on a gray brick floor. She is wearing a black, short-sleeved lace top and brown ballet flats. Her legs are stretched straight up with her ankles crossed, and her arms are also extended upwards, with her hands placed on her knees. Her brown hair is tied in a ponytail. The background features a geometric, angular wall composed of various shapes including triangles and rectangles, in shades of gray and white. A gray-framed window can be seen in the upper right corner of the image. The overall scene suggests an indoor setting, possibly a studio or modern architecture.",occlusion,blur,6.8907,7.4872,1.4021,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b0f5e1c4-c801-4860-b301-0474e9f45f72.jpg,"In this photo, a woman has her back to the camera and is performing a yoga pose on a gray brick floor. She is wearing a black, short-sleeved lace top and brown ballet flats. Her legs are stretched straight up with her ankles crossed, and her arms are also extended upwards, with her hands placed on her knees. Her brown hair is tied in a ponytail. The background features a geometric, angular wall composed of various shapes including triangles and rectangles, in shades of gray and white. A gray-framed window can be seen in the upper right corner of the image. The overall scene suggests an indoor setting, possibly a studio or modern architecture.",occlusion,black,6.8907,11.4569,2.0424,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/047eb1a3-622f-47b0-8a5e-2bbc003bc3e5.jpg,Couple enjoys wine on balcony under a full moon.,occlusion,gray,9.4912,3.7822,0.9181,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/047eb1a3-622f-47b0-8a5e-2bbc003bc3e5.jpg,Couple enjoys wine on balcony under a full moon.,occlusion,mean,9.4912,15.738,3.378,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/047eb1a3-622f-47b0-8a5e-2bbc003bc3e5.jpg,Couple enjoys wine on balcony under a full moon.,occlusion,blur,9.4912,6.4593,1.6251,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/047eb1a3-622f-47b0-8a5e-2bbc003bc3e5.jpg,Couple enjoys wine on balcony under a full moon.,occlusion,black,9.4912,15.5467,3.1541,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b998a060-f7d0-454c-9d2b-f3f0fc7e4731.jpg,Black and white cat stretches on a tiled patio.,occlusion,gray,7.826,3.3468,0.5634,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b998a060-f7d0-454c-9d2b-f3f0fc7e4731.jpg,Black and white cat stretches on a tiled patio.,occlusion,mean,7.826,18.1062,2.7359,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b998a060-f7d0-454c-9d2b-f3f0fc7e4731.jpg,Black and white cat stretches on a tiled patio.,occlusion,blur,7.826,9.464,1.4194,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/b998a060-f7d0-454c-9d2b-f3f0fc7e4731.jpg,Black and white cat stretches on a tiled patio.,occlusion,black,7.826,18.0965,2.6907,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/07333fd0-370f-4d12-aca6-f9f6902a904f.jpg,"Here's a description of the image:

The image depicts a young woman with striking blue eyes and pastel-colored hair, styled in pigtails with white fluffy accessories, reminiscent of cat ears. Her hair is dyed with shades of blonde, pink, and lavender. She is positioned in what appears to be a retro diner setting, indicated by the presence of blinds and neon lights in the background.

The woman is holding a tall milkshake or sundae glass with both hands, the glass filled with a layered dessert. Her expression is contemplative, as she rests her chin on her fingers and looks directly at the viewer. There are streaks of light across the frame, creating a dreamlike or nostalgic effect. These light streaks, combined with the diner setting and her overall aesthetic, give the image a vintage and whimsical vibe. The lighting is moody, with some areas in shadow. The image has a slightly grainy texture, adding to the retro feel.",occlusion,gray,9.5023,3.4703,0.8367,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/07333fd0-370f-4d12-aca6-f9f6902a904f.jpg,"Here's a description of the image:

The image depicts a young woman with striking blue eyes and pastel-colored hair, styled in pigtails with white fluffy accessories, reminiscent of cat ears. Her hair is dyed with shades of blonde, pink, and lavender. She is positioned in what appears to be a retro diner setting, indicated by the presence of blinds and neon lights in the background.

The woman is holding a tall milkshake or sundae glass with both hands, the glass filled with a layered dessert. Her expression is contemplative, as she rests her chin on her fingers and looks directly at the viewer. There are streaks of light across the frame, creating a dreamlike or nostalgic effect. These light streaks, combined with the diner setting and her overall aesthetic, give the image a vintage and whimsical vibe. The lighting is moody, with some areas in shadow. The image has a slightly grainy texture, adding to the retro feel.",occlusion,mean,9.5023,9.4505,1.9759,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/07333fd0-370f-4d12-aca6-f9f6902a904f.jpg,"Here's a description of the image:

The image depicts a young woman with striking blue eyes and pastel-colored hair, styled in pigtails with white fluffy accessories, reminiscent of cat ears. Her hair is dyed with shades of blonde, pink, and lavender. She is positioned in what appears to be a retro diner setting, indicated by the presence of blinds and neon lights in the background.

The woman is holding a tall milkshake or sundae glass with both hands, the glass filled with a layered dessert. Her expression is contemplative, as she rests her chin on her fingers and looks directly at the viewer. There are streaks of light across the frame, creating a dreamlike or nostalgic effect. These light streaks, combined with the diner setting and her overall aesthetic, give the image a vintage and whimsical vibe. The lighting is moody, with some areas in shadow. The image has a slightly grainy texture, adding to the retro feel.",occlusion,blur,9.5023,5.0157,1.3208,7,,,,
